AuthorId_recipe,RecipeId_encoded,AggregatedRating,TotalTimeMinutes
23333,907,5.0,75.0
1762,67,5.0,70.0
89831,7846,4.5,18.0
72489,3040,5.0,85.0
1074053,11179,4.5,8.0
67931,3114,5.0,35.0
737715,10987,5.0,70.0
1762,67,5.0,70.0
51109,4059,3.5,90.0
209747,7419,5.0,10.0
383346,9172,5.0,24.0
200862,5608,5.0,70.0
11044,3258,5.0,130.0
697421,10336,5.0,65.0
89831,11128,5.0,5.0
140137,6565,5.0,8.0
86072,4351,5.0,22.0
1020526,12267,5.0,330.0
24386,5150,5.0,70.0
1900993,12920,5.0,35.0
452940,12798,4.5,1.0
1634,129,5.0,20.0
919364,10962,5.0,7.0
168921,6313,5.0,10.0
29300,3938,4.5,30.0
1803181466,13448,4.5,23.0
219942,10345,5.0,25.0
37636,1374,5.0,65.0
187334,5182,4.5,25.0
38185,1188,5.0,13.0
16459,481,5.0,40.0
174854,5643,5.0,90.0
49918,5378,5.0,100.0
346383,10936,4.5,40.0
37636,1921,5.0,28.0
280271,9849,5.0,65.0
116915,5034,5.0,40.0
1830781,12894,5.0,22.0
35526,2172,5.0,50.0
186979,11994,5.0,60.0
542462,9143,5.0,13.0
65502,12480,5.0,8.0
221734,8832,5.0,20.0
129177,5145,5.0,195.0
461834,11653,5.0,20.0
176615,5565,5.0,40.0
24386,7594,5.0,32.0
186487,7025,5.0,170.0
39410,2713,4.5,65.0
1555,37,5.0,50.0
584814,10078,5.0,25.0
81522,7637,5.0,80.0
39301,5797,5.0,140.0
8688,8648,5.0,45.0
345107,7850,4.0,7.0
89831,10910,5.0,90.0
58278,2267,5.0,35.0
37305,1290,4.5,27.0
47559,3155,5.0,60.0
1059458,11159,4.5,65.0
20114,1127,5.0,25.0
1762,67,5.0,70.0
26075,2133,4.5,70.0
919364,10962,5.0,7.0
1762,67,5.0,70.0
36128,1624,5.0,35.0
32326,2510,5.0,35.0
1762,67,5.0,70.0
68526,9279,5.0,70.0
65502,12433,5.0,55.0
583349,12248,5.0,60.0
1762,67,5.0,70.0
1762,67,5.0,70.0
112818,4492,4.5,20.0
149363,6366,5.0,75.0
1525071,12680,5.0,65.0
57846,4415,5.0,200.0
165841,5038,5.0,35.0
56353,2514,5.0,13.0
40620,6320,5.0,215.0
802872,12160,5.0,30.0
25483,812,5.0,22.0
37636,13249,5.0,75.0
324390,10267,5.0,17.0
32326,2510,5.0,35.0
168319,5335,4.5,15.0
94373,3367,5.0,260.0
52282,2359,5.0,20.0
89831,9549,4.5,17.0
89831,3710,5.0,24.0
15718,874,5.0,40.0
24386,3896,5.0,19.0
101604,3616,5.0,63.0
711543,9899,5.0,25.0
179880,7300,5.0,15.0
32253,1092,5.0,6.0
47510,658,5.0,610.0
200904,10317,4.5,60.0
134663,4512,5.0,195.0
305531,9463,4.5,50.0
192957,6708,5.0,70.0
642765,11288,4.5,6.0
527607,9074,5.0,30.0
1762,67,5.0,70.0
261636,7903,5.0,22.0
2009447,13198,5.0,80.0
2009447,13198,5.0,80.0
345107,7850,4.0,7.0
471300,13161,5.0,25.0
979532,13111,4.0,18.0
87023,3323,5.0,33.0
24386,3029,4.5,30.0
46513,1723,4.5,13.0
232222,11365,5.0,105.0
199198,6321,5.0,40.0
1792,4433,5.0,50.0
32326,2510,5.0,35.0
186855,8616,5.0,40.0
228458,12225,4.5,25.0
837368,12012,4.5,28.0
6651,12180,5.0,110.0
719460,10346,5.0,3.0
1762,67,5.0,70.0
7503,203,5.0,70.0
57695,5747,5.0,35.0
82367,3197,5.0,20.0
20371,693,5.0,560.0
1762,67,5.0,70.0
26144,1341,4.5,60.0
93446,4891,5.0,30.0
15718,903,5.0,70.0
395940,12954,5.0,20.0
721153,13274,4.5,30.0
126703,4481,5.0,70.0
27643,668,5.0,70.0
41468,4173,5.0,45.0
1762,67,5.0,70.0
2009447,13198,5.0,80.0
129177,5145,5.0,195.0
626573,11541,5.0,40.0
993446,13377,5.0,95.0
82367,3197,5.0,20.0
133174,4775,5.0,140.0
936601,11100,4.5,120.0
25483,812,5.0,22.0
95700,3383,4.5,30.0
294764,6926,5.0,40.0
344806,8198,5.0,35.0
60575,4131,5.0,75.0
141809,4384,5.0,65.0
150394,4542,4.5,75.0
288143,8824,4.5,5.0
184986,12956,5.0,105.0
1762,67,5.0,70.0
68526,2605,5.0,5.0
34710,1351,4.5,90.0
24386,3896,5.0,19.0
1762,67,5.0,70.0
642765,11288,4.5,6.0
79617,9039,4.0,250.0
184986,12956,5.0,105.0
200862,6098,5.0,70.0
133933,4346,5.0,218.0
385999,9429,4.5,10.0
276833,6773,5.0,50.0
994878,11504,5.0,60.0
101604,3616,5.0,63.0
133174,5639,5.0,55.0
31558,1779,5.0,195.0
18660,420,5.0,440.0
1762,67,5.0,70.0
1621203,12518,3.0,15.0
583349,12120,5.0,60.0
62562,10674,4.5,10.0
787060,11203,4.5,20.0
63475,2850,5.0,75.0
1269015,12195,5.0,70.0
101604,3616,5.0,63.0
254415,8856,5.0,60.0
219942,9017,4.5,5.0
88378,6038,4.5,70.0
1925,110,5.0,85.0
642765,11288,4.5,6.0
1535,8576,5.0,5.0
27643,785,5.0,15.0
29212,1041,5.0,10.0
186855,8616,5.0,40.0
111075,4297,5.0,80.0
1762,67,5.0,70.0
424680,8379,5.0,20.0
101732,6929,5.0,15.0
82568,4187,5.0,30.0
52543,4409,5.0,30.0
1762,67,5.0,70.0
24386,2012,5.0,65.0
599450,12332,5.0,50.0
121690,6451,5.0,30.0
33159,4263,4.5,100.0
461834,13113,5.0,30.0
718356,9951,5.0,50.0
642765,11288,4.5,6.0
6357,243,5.0,75.0
204199,5980,4.5,20.0
37779,3506,5.0,80.0
2310,3176,5.0,40.0
1762,67,5.0,70.0
26313,6810,5.0,30.0
8381,226,5.0,35.0
994878,11504,5.0,60.0
103876,3720,4.5,40.0
50411,4420,5.0,25.0
72483,3134,4.5,11.0
425105,12611,4.5,30.0
37305,1578,4.5,40.0
241504,6346,4.5,30.0
23302,1509,5.0,10.0
679759,11329,5.0,45.0
154044,3346,5.0,30.0
26075,2133,4.5,70.0
82367,3197,5.0,20.0
89831,11128,5.0,5.0
994878,11504,5.0,60.0
37036,4189,5.0,60.0
1587,14,5.0,20.0
41706,2241,5.0,50.0
936601,11725,5.0,30.0
141293,5083,4.5,365.0
1534,122,5.0,9.0
425803,8207,5.0,85.0
101604,3616,5.0,63.0
24386,2012,5.0,65.0
136726,8929,5.0,210.0
1762,67,5.0,70.0
28604,2674,4.5,30.0
28177,12408,5.0,35.0
156653,4672,4.5,15.0
47907,5519,5.0,45.0
1762,67,5.0,70.0
168069,4945,5.0,75.0
37636,4592,5.0,540.0
156653,4648,5.0,25.0
37636,4709,4.5,42.0
65308,3090,5.0,85.0
101604,3616,5.0,63.0
58104,4639,5.0,50.0
71712,3848,5.0,45.0
788021,10681,4.5,35.0
166019,6564,4.5,25.0
159559,10347,4.5,25.0
37636,4709,4.5,42.0
2273786,13109,5.0,25.0
31558,1083,5.0,15.0
41578,1885,5.0,65.0
1762,67,5.0,70.0
509887,8940,5.0,5.0
219942,6939,5.0,40.0
40135,4466,4.5,70.0
347016,1076,5.0,25.0
111075,4297,5.0,80.0
38218,2529,5.0,35.0
50969,11112,5.0,35.0
165841,4862,5.0,65.0
8688,8416,5.0,70.0
27385,2767,4.5,15.0
1762,67,5.0,70.0
136809,6742,4.5,65.0
1762,67,5.0,70.0
204199,5980,4.5,20.0
1558581,12300,5.0,60.0
520620,12186,5.0,60.0
1762,67,5.0,70.0
264969,6536,5.0,35.0
24386,2528,5.0,30.0
24386,7594,5.0,32.0
219942,13477,5.0,25.0
1762,67,5.0,70.0
101604,3616,5.0,63.0
21752,540,5.0,15.0
979532,13111,4.0,18.0
49414,9385,5.0,100.0
20754,570,5.0,60.0
58104,9259,5.0,10.0
1762,67,5.0,70.0
195175,6431,4.5,65.0
994878,11504,5.0,60.0
35193,1647,5.0,25.0
60575,4131,5.0,75.0
30503,12748,5.0,20.0
28839,982,5.0,55.0
945395,10900,5.0,35.0
383359,10499,5.0,25.0
8688,1780,5.0,26.0
1762,67,5.0,70.0
1762,67,5.0,70.0
613457,9542,5.0,20.0
35193,1647,5.0,25.0
1787905,12703,5.0,55.0
38026,1491,4.5,22.0
1762,67,5.0,70.0
13063,1679,4.5,30.0
129177,5145,5.0,195.0
1762,67,5.0,70.0
25455,1036,5.0,80.0
80353,3974,5.0,75.0
192264,5725,5.0,80.0
37449,2416,5.0,30.0
67181,2655,5.0,34.0
37636,10787,4.0,24.0
464080,11435,5.0,5.0
114370,4333,5.0,15.0
37305,1260,5.0,75.0
1762,67,5.0,70.0
166019,6413,5.0,25.0
269480,10114,5.0,20.0
101604,3616,5.0,63.0
150394,4542,4.5,75.0
194937,5302,5.0,10.0
49414,9385,5.0,100.0
89831,7212,5.0,15.0
59780,3022,5.0,35.0
372895,9688,4.0,13.0
15900,323,5.0,10.0
13796,5049,5.0,25.0
280064,6866,5.0,11.0
24386,7594,5.0,32.0
63128,2937,5.0,120.0
339372,7525,5.0,40.0
1762,67,5.0,70.0
20371,561,5.0,35.0
1762,67,5.0,70.0
87236,5304,5.0,15.0
256795,12392,5.0,5.0
62562,10674,4.5,10.0
57695,5701,5.0,30.0
82367,3345,5.0,75.0
1762,67,5.0,70.0
919364,10962,5.0,7.0
15502,6300,5.0,20.0
52543,2663,5.0,30.0
130819,10578,5.0,50.0
8688,1780,5.0,26.0
166642,8247,5.0,17.0
80353,5532,5.0,70.0
351811,8652,4.5,45.0
95743,3646,5.0,45.0
482376,13393,5.0,30.0
369715,9489,5.0,35.0
1677099,13266,5.0,30.0
724631,10725,5.0,42.0
209747,6335,5.0,40.0
1634,137,4.5,33.0
269521,6998,5.0,750.0
57846,4414,5.0,200.0
1762,67,5.0,70.0
1535,4818,5.0,25.0
1762,67,5.0,70.0
767991,11508,5.0,35.0
705251,9936,4.5,30.0
989631,11120,5.0,260.0
29300,896,5.0,95.0
89831,7734,5.0,15.0
226316,6475,5.0,10.0
141293,6940,5.0,25.0
1762,67,5.0,70.0
452940,12798,4.5,1.0
166642,11568,5.0,25.0
37305,1290,4.5,27.0
568205,10294,4.0,50.0
1762,67,5.0,70.0
111075,4297,5.0,80.0
37636,1728,5.0,12.0
1331434,11895,4.5,20.0
27643,669,5.0,13.0
72745,2819,5.0,50.0
161883,5594,5.0,25.0
38004,2100,4.0,45.0
518581,11992,5.0,20.0
46731,7529,4.5,310.0
1159689,12582,4.5,150.0
89831,6692,5.0,85.0
583349,12120,5.0,60.0
1762,67,5.0,70.0
65502,12433,5.0,55.0
3288,2297,5.0,80.0
111075,4297,5.0,80.0
642765,11288,4.5,6.0
22015,564,5.0,65.0
24386,3157,5.0,40.0
37779,3489,5.0,70.0
30740,1665,5.0,25.0
787060,11203,4.5,20.0
1762,67,5.0,70.0
1005571,12512,5.0,60.0
1533,1158,5.0,30.0
101604,3616,5.0,63.0
952088,11113,5.0,20.0
714688,12940,5.0,195.0
150394,4542,4.5,75.0
166642,10500,4.5,30.0
112988,3762,5.0,65.0
92261,3303,5.0,30.0
1762,67,5.0,70.0
1762,67,5.0,70.0
37449,2643,5.0,45.0
20754,702,5.0,25.0
87023,3323,5.0,33.0
49414,9385,5.0,100.0
147095,8245,5.0,70.0
150727,7571,5.0,10.0
21752,1465,5.0,20.0
175574,12370,4.5,362.0
129177,5145,5.0,195.0
593576,10440,5.0,90.0
231198,6953,5.0,40.0
491970,8936,5.0,130.0
2009447,13198,5.0,80.0
4470,1452,5.0,15.0
300755,8945,5.0,25.0
210188,6167,5.0,45.0
55221,5971,5.0,45.0
24386,4640,5.0,10.0
1755,35,5.0,30.0
1762,67,5.0,70.0
2799392,13289,4.0,55.0
1762,67,5.0,70.0
21399,577,5.0,360.0
21399,578,5.0,65.0
195175,6431,4.5,65.0
34710,1351,4.5,90.0
82616,7433,4.5,45.0
1555,37,5.0,50.0
44684,1752,5.0,30.0
465911,8905,5.0,35.0
714468,11812,4.5,40.0
521246,9572,5.0,30.0
8688,1780,5.0,26.0
111075,4297,5.0,80.0
344069,7624,5.0,190.0
8688,1780,5.0,26.0
24386,1963,5.0,55.0
207176,6099,4.0,35.0
590105,9600,5.0,50.0
651350,9695,4.5,40.0
1762,67,5.0,70.0
37305,2155,5.0,15.0
25467,657,5.0,482.0
316233,7321,5.0,93.0
37950,13040,5.0,45.0
169969,6801,5.0,30.0
24386,3157,5.0,40.0
745336,10159,5.0,5.0
54678,7682,5.0,45.0
36810,12339,5.0,10.0
676820,9826,5.0,125.0
461724,10971,4.5,60.0
1762,67,5.0,70.0
665299,9821,5.0,25.0
437237,10153,5.0,140.0
823329,12322,4.5,40.0
37036,1270,5.0,50.0
21651,487,5.0,45.0
60575,4131,5.0,75.0
452940,12798,4.5,1.0
222477,12336,5.0,30.0
30534,1941,5.0,25.0
522099,9100,5.0,30.0
29667,6861,5.0,30.0
212417,7894,4.5,50.0
21173,1497,5.0,85.0
841895,13178,5.0,17.0
37636,4352,5.0,55.0
52543,4409,5.0,30.0
137838,7577,5.0,65.0
32326,2510,5.0,35.0
37779,4628,5.0,80.0
182358,5943,5.0,17.0
317696,7933,4.5,80.0
30534,1032,4.5,60.0
217282,9223,4.5,15.0
1762,67,5.0,70.0
1762,67,5.0,70.0
174854,5643,5.0,90.0
1762,67,5.0,70.0
48133,2915,5.0,135.0
491970,10135,4.5,120.0
52448,3140,5.0,50.0
6357,243,5.0,75.0
262357,8051,5.0,25.0
20371,546,5.0,65.0
10113,2581,5.0,240.0
17803,968,4.5,35.0
946943,11800,5.0,30.0
286566,12689,5.0,4.0
229145,10155,5.0,5.0
1762,67,5.0,70.0
25983,890,5.0,50.0
29300,3938,4.5,30.0
155817,4716,5.0,225.0
24386,3157,5.0,40.0
1762,67,5.0,70.0
402057,8063,5.0,55.0
1762,67,5.0,70.0
353381,10419,4.5,23.0
101604,3616,5.0,63.0
27643,1238,5.0,12.0
199848,10922,5.0,490.0
166019,6413,5.0,25.0
396078,12446,5.0,495.0
21752,499,5.0,35.0
356062,9809,5.0,50.0
1762,67,5.0,70.0
252358,6842,4.0,40.0
642765,11288,4.5,6.0
843737,13255,5.0,138.0
296546,12007,4.5,50.0
105988,10151,4.5,10.0
33159,1604,5.0,55.0
656881,10118,4.5,35.0
1762,67,5.0,70.0
24386,3896,5.0,19.0
63128,2937,5.0,120.0
24386,3896,5.0,19.0
32253,1092,5.0,6.0
642765,11288,4.5,6.0
27643,669,5.0,13.0
1331434,11895,4.5,20.0
104827,4427,5.0,5.0
29196,3417,5.0,45.0
123871,6972,4.5,29.0
197023,6718,5.0,17.0
232669,6482,5.0,75.0
166103,7034,5.0,135.0
262357,8051,5.0,25.0
134043,4361,5.0,85.0
511821,9077,5.0,240.0
27395,839,5.0,35.0
16827,1208,5.0,10.0
89831,11254,5.0,25.0
485396,8799,4.5,30.0
1762,67,5.0,70.0
54678,7682,5.0,45.0
163986,7836,5.0,60.0
447137,11045,5.0,745.0
128348,4151,5.0,50.0
35193,1647,5.0,25.0
47559,1733,5.0,75.0
8688,1780,5.0,26.0
108846,7680,4.0,35.0
10290,290,5.0,20.0
37636,4330,4.5,8.0
425803,8435,5.0,50.0
37779,7018,5.0,65.0
35193,1647,5.0,25.0
35288,1029,5.0,45.0
26313,6810,5.0,30.0
1762,67,5.0,70.0
163272,56,5.0,132.0
20371,2550,5.0,70.0
345107,7850,4.0,7.0
78848,3730,5.0,20.0
1762,67,5.0,70.0
804550,13238,4.5,41.0
67181,2628,5.0,40.0
217482,6462,5.0,40.0
32326,2510,5.0,35.0
67395,10772,5.0,85.0
121311,4250,5.0,120.0
999201,11003,4.5,11.0
1129116,13438,4.0,60.0
8688,1780,5.0,26.0
194937,5302,5.0,10.0
2001156693,13445,4.0,6.0
89240,3802,5.0,25.0
28201,1320,5.0,545.0
242729,12409,5.0,80.0
30534,1941,5.0,25.0
32326,2510,5.0,35.0
12491,282,5.0,22.0
52648,1917,5.0,40.0
56061,5373,4.5,63.0
155817,4716,5.0,225.0
8688,4525,5.0,50.0
424680,11020,4.5,10.0
667915,10505,5.0,65.0
262312,8506,5.0,30.0
248602,8740,5.0,40.0
313276,7125,4.5,190.0
36187,5103,5.0,32.0
9690,230,5.0,60.0
945395,12265,4.0,5.0
8688,1245,5.0,105.0
1762,67,5.0,70.0
13796,5049,5.0,25.0
452940,12798,4.5,1.0
60575,4131,5.0,75.0
68460,7339,5.0,75.0
93446,3440,5.0,40.0
2001156693,13445,4.0,6.0
1762,67,5.0,70.0
101604,3616,5.0,63.0
37305,1289,5.0,50.0
21752,455,5.0,25.0
1762,67,5.0,70.0
67103,2697,4.5,40.0
138861,4045,5.0,5.0
642765,11288,4.5,6.0
278516,8630,5.0,17.0
27783,12234,5.0,17.0
95743,11536,5.0,25.0
1762,67,5.0,70.0
1634,129,5.0,20.0
26313,6810,5.0,30.0
1762,67,5.0,70.0
37449,2416,5.0,30.0
80138,3349,5.0,40.0
174535,5422,5.0,95.0
37779,11740,5.0,85.0
189955,9507,4.5,25.0
284897,8468,5.0,40.0
126104,4311,5.0,5.0
1762,67,5.0,70.0
1762,67,5.0,70.0
103876,4751,5.0,25.0
1762,67,5.0,70.0
62086,2373,5.0,55.0
15913,773,5.0,50.0
60992,2337,5.0,60.0
87800,3517,5.0,35.0
1762,67,5.0,70.0
89831,6018,5.0,35.0
147368,5312,5.0,490.0
155817,4716,5.0,225.0
59458,2395,5.0,25.0
108846,7680,4.0,35.0
318262,12800,5.0,20.0
186855,8616,5.0,40.0
23728,1067,5.0,90.0
39244,6979,5.0,30.0
76074,4845,5.0,50.0
156653,4648,5.0,25.0
24386,7594,5.0,32.0
416684,8325,5.0,35.0
400708,12431,5.0,50.0
169969,9185,5.0,3.0
751028,10103,5.0,65.0
1131079,11306,5.0,55.0
158554,10182,5.0,105.0
67181,2655,5.0,34.0
13063,598,5.0,45.0
20325,2187,4.5,77.0
88877,3229,5.0,153.0
594139,10341,4.5,30.0
42720,174,5.0,50.0
59064,4682,5.0,20.0
1762,67,5.0,70.0
1219772,12165,5.0,30.0
89435,4853,4.0,20.0
428885,12217,5.0,55.0
1072593,13012,5.0,55.0
194108,8068,5.0,15.0
33159,1604,5.0,55.0
169796,5148,4.5,10.0
55907,2049,5.0,90.0
49304,2278,5.0,50.0
810983,12133,4.5,160.0
4470,334,5.0,25.0
1762,67,5.0,70.0
362734,9743,5.0,10.0
478451,9371,5.0,30.0
1762,67,5.0,70.0
163272,56,5.0,132.0
37636,4266,5.0,255.0
121689,4220,5.0,40.0
163272,9348,5.0,70.0
282965,6823,5.0,45.0
34280,1730,4.5,110.0
1762,67,5.0,70.0
169430,11036,5.0,55.0
579557,10192,5.0,135.0
72483,3134,4.5,11.0
1762,67,5.0,70.0
68453,2597,4.5,25.0
185105,5872,5.0,60.0
49414,9385,5.0,100.0
76951,4322,5.0,50.0
1762,67,5.0,70.0
51579,1899,5.0,145.0
59540,2970,5.0,30.0
126716,4357,5.0,215.0
145489,8497,5.0,15.0
88378,6109,5.0,60.0
109855,5087,4.5,1445.0
30534,1941,5.0,25.0
111075,4297,5.0,80.0
70702,2706,5.0,70.0
189643,5474,5.0,25.0
68460,2729,5.0,75.0
382071,8235,5.0,60.0
29813,1448,5.0,55.0
39547,5366,5.0,30.0
325909,7325,5.0,26.0
33159,4263,4.5,100.0
1555,37,5.0,50.0
223854,8666,5.0,20.0
383504,10102,5.0,190.0
2106658,13050,5.0,61.0
282678,7243,5.0,45.0
778632,10314,4.5,125.0
1050717,11325,5.0,35.0
1762,67,5.0,70.0
74558,3245,5.0,80.0
21487,736,5.0,75.0
8688,1780,5.0,26.0
1762,67,5.0,70.0
1136781,13427,4.0,20.0
182171,5124,5.0,55.0
56353,2120,5.0,85.0
138861,4045,5.0,5.0
1762,67,5.0,70.0
14042,505,5.0,50.0
318235,11948,4.0,165.0
795588,10698,5.0,80.0
1762,67,5.0,70.0
795588,11086,5.0,40.0
639896,11318,4.5,65.0
219942,10345,5.0,25.0
1762,67,5.0,70.0
1762,67,5.0,70.0
1762,67,5.0,70.0
178920,5372,5.0,15.0
464080,10746,5.0,20.0
2146239,13037,5.0,380.0
1969303,13420,5.0,30.0
54187,2056,5.0,50.0
35635,1934,5.0,7.0
22898,2061,5.0,625.0
189643,5632,5.0,75.0
101604,3616,5.0,63.0
133933,4346,5.0,218.0
425677,10164,5.0,38.0
26313,6810,5.0,30.0
280271,10311,5.0,55.0
148316,5232,5.0,30.0
115658,5376,4.5,5.0
24386,5150,5.0,70.0
27395,839,5.0,35.0
8688,1780,5.0,26.0
37449,2416,5.0,30.0
62031,3510,5.0,30.0
1762,67,5.0,70.0
43642,4808,5.0,65.0
510313,9001,5.0,80.0
2399515,13200,5.0,30.0
1762,67,5.0,70.0
18660,420,5.0,440.0
25455,1036,5.0,80.0
103876,4751,5.0,25.0
204024,12396,5.0,45.0
1762,67,5.0,70.0
101604,3616,5.0,63.0
101604,3616,5.0,63.0
11511,3137,5.0,20.0
183964,5576,5.0,55.0
40135,4436,5.0,20.0
22015,2134,5.0,5.0
37449,13043,5.0,40.0
219942,6939,5.0,40.0
92261,3303,5.0,30.0
34146,2090,5.0,75.0
57101,5305,5.0,10.0
1762,67,5.0,70.0
172256,8456,5.0,28.0
183964,5576,5.0,55.0
186981,5923,4.5,15.0
38418,5733,5.0,15.0
1762,67,5.0,70.0
2549237,13323,5.0,80.0
36187,4459,5.0,30.0
30534,4111,5.0,15.0
134323,4221,5.0,35.0
1762,67,5.0,70.0
25455,4954,5.0,35.0
115178,5411,5.0,80.0
24386,7594,5.0,32.0
360241,10382,4.0,17.0
68884,5168,5.0,40.0
68460,9613,5.0,125.0
482376,9132,5.0,35.0
350938,12526,5.0,5.0
32253,1092,5.0,6.0
1762,67,5.0,70.0
696326,9862,5.0,5.0
584814,10078,5.0,25.0
24386,3157,5.0,40.0
1762,67,5.0,70.0
27395,839,5.0,35.0
350938,12393,4.5,11.0
14386,1714,5.0,17.0
47559,12459,5.0,20.0
25455,1036,5.0,80.0
1762,67,5.0,70.0
345107,7850,4.0,7.0
89831,7436,5.0,75.0
1925,110,5.0,85.0
142866,6087,4.5,40.0
192957,6708,5.0,70.0
39301,7470,5.0,20.0
52595,2558,5.0,27.0
43642,4808,5.0,65.0
50509,9358,5.0,1290.0
35965,1172,5.0,45.0
31558,1083,5.0,15.0
1072593,11787,5.0,85.0
27416,6961,5.0,30.0
58104,8782,5.0,30.0
451456,11501,5.0,50.0
125356,8748,5.0,30.0
12692,5088,4.0,60.0
69267,2639,5.0,12.0
65056,4701,5.0,25.0
129177,11532,5.0,30.0
138861,4045,5.0,5.0
115853,6828,5.0,35.0
200904,10317,4.5,60.0
527607,9877,4.5,40.0
35635,1934,5.0,7.0
1762,67,5.0,70.0
101604,3616,5.0,63.0
75218,3195,4.5,30.0
725179,12369,5.0,50.0
24386,3896,5.0,19.0
29300,3938,4.5,30.0
199848,9187,5.0,25.0
402057,8063,5.0,55.0
2324285,13303,5.0,30.0
342994,7877,5.0,25.0
63475,2850,5.0,75.0
89831,8091,5.0,1446.0
8688,1134,5.0,50.0
27411,921,5.0,25.0
37449,2416,5.0,30.0
89831,3740,5.0,5.0
6357,243,5.0,75.0
2273786,13109,5.0,25.0
24323,855,5.0,65.0
144431,8410,5.0,10.0
459426,10448,5.0,40.0
6258,1482,5.0,60.0
113941,6232,5.0,15.0
2009447,13198,5.0,80.0
89831,3428,5.0,50.0
206191,5570,5.0,10.0
304222,7442,5.0,22.0
68526,8599,5.0,40.0
247759,7851,5.0,40.0
6406,196,5.0,50.0
2586,1738,5.0,230.0
542717,9228,5.0,60.0
1952,111,5.0,25.0
454328,10945,4.5,20.0
101604,3616,5.0,63.0
101604,3616,5.0,63.0
642765,11288,4.5,6.0
148221,4541,5.0,72.0
49414,9385,5.0,100.0
195106,7700,5.0,50.0
101604,3616,5.0,63.0
1605383,12569,5.0,55.0
209747,9398,5.0,30.0
168037,4995,4.5,20.0
1762,67,5.0,70.0
58104,2585,5.0,25.0
851828,11829,3.0,75.0
57828,2443,5.0,120.0
101604,3616,5.0,63.0
269521,6998,5.0,750.0
22973,566,5.0,35.0
177443,5346,5.0,90.0
21752,3190,5.0,30.0
82714,4811,5.0,25.0
169969,8971,5.0,25.0
1762,67,5.0,70.0
767712,10558,5.0,4.0
24386,3157,5.0,40.0
919364,10962,5.0,7.0
331792,9737,5.0,50.0
108846,7680,4.0,35.0
353579,8168,5.0,40.0
86627,3319,5.0,27.0
705251,10285,5.0,25.0
447137,11045,5.0,745.0
86520,147,5.0,35.0
24386,3157,5.0,40.0
8688,1780,5.0,26.0
25792,2561,5.0,25.0
860079,11678,4.5,10.0
35635,1725,5.0,205.0
417511,9395,5.0,55.0
820589,13192,4.5,75.0
35106,2611,4.5,15.0
209747,6335,5.0,40.0
156653,4648,5.0,25.0
26313,2590,5.0,40.0
666681,11773,5.0,18.0
1555,37,5.0,50.0
241626,6368,5.0,30.0
66050,2722,5.0,65.0
37779,1354,5.0,130.0
137839,4299,4.5,243.0
88877,3229,5.0,153.0
89831,10592,3.5,10.0
189643,5737,4.0,70.0
129177,11532,5.0,30.0
1535,4526,4.5,28.0
68460,4327,5.0,60.0
67728,3031,5.0,55.0
135870,5383,5.0,2.0
59780,3880,5.0,15.0
28201,2163,5.0,95.0
61660,3313,5.0,10.0
43501,1547,5.0,18.0
21752,2566,5.0,79.0
59532,3161,5.0,10.0
2000087282,13430,3.0,35.0
89831,3422,5.0,45.0
87236,1404,5.0,120.0
464080,10473,5.0,260.0
1085836,11799,5.0,90.0
49304,6472,5.0,45.0
35635,1934,5.0,7.0
57846,4414,5.0,200.0
526614,13044,5.0,24.0
104827,4427,5.0,5.0
27643,785,5.0,15.0
223854,8560,5.0,5.0
27395,989,5.0,90.0
128473,11754,5.0,150.0
89831,3514,5.0,210.0
89831,3428,5.0,50.0
583349,12248,5.0,60.0
28177,11698,5.0,48.0
2033906,12970,5.0,195.0
226066,7429,5.0,65.0
37449,6895,5.0,20.0
209747,7132,5.0,15.0
72489,6277,5.0,100.0
1762,67,5.0,70.0
14059,347,5.0,10.0
89831,6194,5.0,20.0
24386,3157,5.0,40.0
166642,8247,5.0,17.0
161953,6250,4.0,60.0
166642,8247,5.0,17.0
47907,6800,5.0,55.0
20754,520,5.0,50.0
59532,2982,5.0,5.0
319738,12883,5.0,30.0
58104,12365,5.0,25.0
20371,1408,5.0,21.0
80353,3265,5.0,80.0
47907,6603,5.0,85.0
1991,132,5.0,15.0
11455,271,4.5,15.0
2727323,13268,5.0,13.0
146310,4927,5.0,30.0
280271,8774,5.0,30.0
209747,6520,5.0,20.0
904483,11270,4.5,70.0
189643,6434,5.0,260.0
305531,9323,5.0,2.0
24386,7594,5.0,32.0
87236,4909,4.5,125.0
240668,9948,5.0,25.0
385999,9497,5.0,80.0
242161,8537,5.0,150.0
130819,4310,5.0,20.0
37722,10471,4.5,25.0
18660,1106,5.0,60.0
199848,7173,5.0,10.0
2535821,13386,5.0,30.0
49414,9385,5.0,100.0
52282,2384,4.5,30.0
157167,10803,5.0,85.0
5811,193,5.0,25.0
1762,67,5.0,70.0
727055,10649,5.0,45.0
241626,6367,4.5,5.0
138861,4045,5.0,5.0
32253,1092,5.0,6.0
175574,12370,4.5,362.0
380039,7931,5.0,225.0
40943,3931,4.5,50.0
1535,124,4.5,60.0
6357,243,5.0,75.0
37779,4515,5.0,83.0
53152,1896,5.0,60.0
37636,13249,5.0,75.0
1967,120,5.0,5.0
37449,6404,5.0,200.0
67181,2655,5.0,34.0
345107,7850,4.0,7.0
3288,4062,5.0,13.0
37449,6514,5.0,70.0
103876,4751,5.0,25.0
89831,4300,5.0,5.0
